ds,ForecastSpend,yhat_lower,yhat_upper,Provider_Clean,ContractTitle_Clean,ContractNumber_Clean
2029-11-01,15010751.667815126,12136945.005134767,17589595.043074094,Spotless Facility Services Pty Ltd,Street cleaning,3669
2029-12-01,13716814.303556757,11012472.006727897,16253871.573683826,Spotless Facility Services Pty Ltd,Street cleaning,3669
2030-01-01,12757756.665866327,10235890.189855177,15465021.787197812,Spotless Facility Services Pty Ltd,Street cleaning,3669
2030-02-01,13646067.967858505,11005472.986644948,16317937.127261952,Spotless Facility Services Pty Ltd,Street cleaning,3669
2030-03-01,14560950.94377603,11961090.479884058,17204329.617027048,Spotless Facility Services Pty Ltd,Street cleaning,3669
2030-04-01,13161957.111534534,10604242.25525575,16010676.999766704,Spotless Facility Services Pty Ltd,Street cleaning,3669
2030-05-01,14848790.90926367,12165045.129497401,17282049.203433115,Spotless Facility Services Pty Ltd,Street cleaning,3669
2030-06-01,13886200.73081931,11397927.742875228,16675664.545324892,Spotless Facility Services Pty Ltd,Street cleaning,3669
2030-07-01,14554899.780894443,12127350.894432476,17236200.596630383,Spotless Facility Services Pty Ltd,Street cleaning,3669
2030-08-01,14662808.23112207,12142012.7688761,17238675.155149657,Spotless Facility Services Pty Ltd,Street cleaning,3669
2030-09-01,14175843.190313168,11361156.29199835,16854198.582126185,Spotless Facility Services Pty Ltd,Street cleaning,3669
2030-10-01,15348961.309050268,12719450.371350931,18079501.288051907,Spotless Facility Services Pty Ltd,Street cleaning,3669
2030-11-01,13989571.963366989,11272164.429146936,16717447.563881176,Spotless Facility Services Pty Ltd,Street cleaning,3669
2030-12-01,13352456.32164866,10832076.35239871,16156565.530329289,Spotless Facility Services Pty Ltd,Street cleaning,3669
2031-01-01,13192349.990724739,10550857.790915497,15871691.364454355,Spotless Facility Services Pty Ltd,Street cleaning,3669
2025-01-01,12435989.185321718,10074113.39467898,14809109.640505798,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2025-02-01,15033989.299645983,12824344.27001058,17330272.65506202,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2025-03-01,15435284.674044203,13079987.603457307,17807301.425641544,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2025-04-01,14837872.956917327,12463386.81438003,17315455.084872328,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2025-05-01,14935270.433379836,12635816.07507282,17457006.86463443,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2025-06-01,15839193.513414476,13413260.869590253,18308616.427331835,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2025-07-01,13528877.340220248,11268479.28984404,15967536.297644049,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2025-08-01,16179621.233454196,13708089.602212211,18661493.922536902,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2025-09-01,15942513.390249103,13454819.592883578,18287886.89050604,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2025-10-01,14520511.207928386,12117665.568710888,16722999.911102312,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2025-11-01,14815423.49218752,12557295.47094323,17229511.623514287,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2025-12-01,16194725.456301494,13687857.798854418,18645357.675648406,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2026-01-01,12927969.370916832,10542628.387290165,15390228.649330456,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2026-02-01,13700131.37008244,11253989.55008901,16132064.058862446,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2026-03-01,14631405.962442465,12328234.262437124,16867507.665826514,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2026-04-01,15573113.170226282,13242932.771299146,18011286.845543563,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2026-05-01,14368864.314851666,12032047.839684037,16879820.409399416,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2026-06-01,15348212.946092827,13001981.673987016,17792806.59875945,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2026-07-01,13021161.002223033,10532486.542674832,15245639.299749449,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2026-08-01,16164511.724598957,13648434.040960656,18659138.455436483,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2026-09-01,14657216.651445962,12211341.428802399,17173030.05116055,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2026-10-01,14598666.002222583,12207738.173450185,16974359.672178313,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2026-11-01,14701473.356103832,12320724.55055823,17022242.53818565,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2026-12-01,15580661.529831314,13143982.157535039,18075810.590970114,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2027-01-01,13406256.558228148,11091752.522954421,16037598.674533205,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2027-02-01,12349762.236919345,9996705.841374688,14675369.474194637,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2027-03-01,13854343.254883522,11564091.318533303,16186229.436251251,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2027-04-01,16315886.10913652,14071083.036205176,18769334.011363022,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2027-05-01,13787835.199459072,11493125.601396225,16318145.972182274,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2027-06-01,14852979.309729114,12544474.86585768,17194409.32695287,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2027-07-01,12516605.961339552,10118145.165214866,14844390.593873931,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2027-08-01,16140329.805114366,13728676.818145644,18543051.346369974,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2027-09-01,13375137.68350582,10877357.98886039,15874706.724570662,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2027-10-01,14692080.756083496,12191885.131537624,17137964.28878274,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2027-11-01,14584059.095286226,12249925.649163265,16896721.95449797,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2027-12-01,14967360.107541328,12512527.633964824,17442768.91212445,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2028-01-01,13870203.262712346,11340806.819535423,16448906.675789038,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2028-02-01,10983906.68956967,8711575.290423835,13418039.731187452,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2028-03-01,14721961.042075356,12346117.062184257,17041934.52764025,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2028-04-01,12567685.714041444,10159697.557093203,14943275.871979598,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2028-05-01,13943497.3483041,11600229.609580247,16207410.258994715,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2028-06-01,14782108.794205502,12348388.292308485,17024279.56459795,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2028-07-01,12496001.281294417,10165868.185254434,14828820.835949665,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2028-08-01,14642138.868706381,12312722.440053886,16881155.799744923,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2028-09-01,15686507.37466374,13221923.640381582,18074628.297436878,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2028-10-01,12914351.52749401,10424399.798739683,15183078.664551184,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2028-11-01,13382670.320766168,11000543.358269768,15625833.651815854,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2028-12-01,15265931.418869924,12855683.322191684,17521005.092757393,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2029-01-01,10892253.62576565,8503197.388773844,13184269.983472597,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2029-02-01,13490194.919531383,10991275.26596799,16015852.474356424,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2029-03-01,13891437.165683314,11346900.176710282,16481614.000458457,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2029-04-01,13293966.627113057,11015834.47016564,15798867.823630009,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2029-05-01,13391307.17961398,10982600.37094193,15944629.412331942,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2029-06-01,14295171.438552003,11912904.524875268,16551101.057490569,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2029-07-01,11984798.341711484,9530513.20532568,14317876.18655037,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2029-08-01,14635483.41303032,12343539.706318473,17180876.46945272,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2029-09-01,14398316.747912938,11919551.076804481,16850689.318160735,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2029-10-01,12976257.641406195,10546490.586307658,15251341.919564359,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2029-11-01,13271111.103449916,10891582.383757247,15671709.511500701,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2029-12-01,14650356.142827494,12249318.526830226,16958579.09693534,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2030-01-01,11383541.235145466,8911703.882867517,13825566.324573046,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2030-02-01,12155644.412011964,9702844.67066158,14503618.141562907,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2030-03-01,13086865.874185268,10676619.323842362,15493903.897250729,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2030-04-01,14028514.259266552,11711422.767517442,16359942.835400227,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2030-05-01,12824208.479153555,10335440.685481567,15217431.158833003,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2030-06-01,13803498.288178822,11283834.429981077,16079715.639610717,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2030-07-01,11476389.420512091,8972097.37729631,13718393.554784974,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2030-08-01,14619681.32164809,12186174.960435534,16977974.88041122,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2030-09-01,13112327.42735383,10653183.263844067,15574889.212055273,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2030-10-01,13053719.854453675,10767452.233608108,15298212.242976684,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2030-11-01,13156468.387094855,10827721.157864142,15469620.856252622,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2030-12-01,14035599.637042237,11508798.185516614,16533059.141216347,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
2031-01-01,11861135.845194355,9587959.67048873,14289676.217339769,Victorian YMCA Community Programming Pty Ltd,Management of Active Melbourne recreation facilities,3615
